date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,tier,outcome_home,elo_home,elo_away,elo_diff
2014-04-26,Tanzania,Burundi,0.0,3.0,Friendly,Dar es Salaam,Tanzania,False,4,0.0,1484.158271001452,1418.3448375039095,65.81343349754252
2014-04-27,Philippines,Malaysia,0.0,0.0,Friendly,Cebu City,Philippines,False,4,0.5,1436.6406498003116,1423.1424602934128,13.498189506898825
2014-05-02,Grenada,Saint Lucia,0.0,1.0,Windward Islands Tournament,Roseau,Dominica,True,0,0.0,1355.4984200058404,1298.7332824791592,56.7651375266812
2014-05-04,Dominica,Grenada,3.0,5.0,Windward Islands Tournament,Roseau,Dominica,False,0,0.0,1294.685823466039,1355.4984200058404,-60.81259653980146
2014-05-05,Sealand,Chagos Islands,1.0,1.0,Friendly,Godalming,England,True,4,0.5,1505.839942870247,1509.3666668612532,-3.5267239910062926
2014-05-10,Vatican City,Monaco,0.0,2.0,Friendly,Rome,Italy,False,4,0.0,1471.64770479111,1467.945914486846,3.701790304264023
2014-05-10,Palestine,Jordan,1.0,0.0,Palestine International Championship,Hebron,Palestine,False,0,1.0,1459.0842334024296,1686.9587414993734,-227.87450809694383
2014-05-11,Jersey,Guernsey,1.0,4.0,Muratti Vase,Jersey,Jersey,False,0,0.0,1479.3214350666667,1505.2347488508701,-25.91331378420341
2014-05-11,Pakistan,Sri Lanka,3.0,0.0,Palestine International Championship,Al-Ram,Palestine,True,0,1.0,1264.3963614541956,1250.9826941030788,13.413667351116828
2014-05-12,Afghanistan,Kyrgyzstan,1.0,0.0,Friendly,Kuwait City,Kuwait,True,4,1.0,1361.6553098878621,1369.6182166312842,-7.9629067434220815
2014-05-13,Germany,Poland,0.0,0.0,Friendly,Hamburg,Germany,False,4,0.5,1972.6302569838688,1577.6742697841223,394.95598719974646
2014-05-14,Kuwait,Afghanistan,3.0,2.0,Friendly,Kuwait City,Kuwait,False,4,1.0,1631.131207864403,1366.769885266781,264.3613225976219
2014-05-14,Jordan,Pakistan,1.0,0.0,Palestine International Championship,Nablus,Palestine,True,0,1.0,1686.9587414993734,1264.3963614541956,422.56238004517786
2014-05-14,Palestine,Sri Lanka,3.0,0.0,Palestine International Championship,Nablus,Palestine,False,0,1.0,1459.0842334024296,1250.9826941030788,208.10153929935086
2014-05-16,Kuwait,Kyrgyzstan,2.0,2.0,Friendly,Kuwait City,Kuwait,False,4,0.5,1632.9231944389435,1364.5036412523652,268.41955318657824
2014-05-17,Palestine,Pakistan,3.0,0.0,Palestine International Championship,Al-Ram,Palestine,False,0,1.0,1459.0842334024296,1264.3963614541956,194.68787194823403
2014-05-17,Sri Lanka,Jordan,0.0,4.0,Palestine International Championship,Al-Ram,Palestine,True,0,0.0,1250.9826941030788,1686.9587414993734,-435.9760473962947
2014-05-17,Somaliland,Sealand,2.0,2.0,Friendly,London,England,True,4,0.5,1500.0,1505.8906947652015,-5.890694765201488
2014-05-17,São Tomé and Príncipe,Benin,0.0,2.0,African Cup of Nations qualification,São Tomé,São Tomé and Príncipe,False,2,0.0,1387.3316261679115,1493.8571557828675,-106.52552961495599
2014-05-17,Netherlands,Ecuador,1.0,1.0,Friendly,Amsterdam,Netherlands,False,4,0.5,1888.1436043841613,1703.0394104278312,185.10419395633016
2014-05-17,Namibia,Congo,1.0,0.0,African Cup of Nations qualification,Windhoek,Namibia,False,2,1.0,1413.0742670694756,1511.1140820743015,-98.03981500482587
2014-05-17,Mauritania,Equatorial Guinea,1.0,0.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,2,1.0,1395.4443535183789,1396.7772550258885,-1.3329015075096322
2014-05-17,Malawi,Chad,2.0,0.0,African Cup of Nations qualification,Blantyre,Malawi,False,2,1.0,1464.442067774198,1359.3828870676516,105.05918070654639
2014-05-18,Mozambique,South Sudan,5.0,0.0,African Cup of Nations qualification,Maputo,Mozambique,False,2,1.0,1479.1302858529812,1419.357089459392,59.77319639358916
2014-05-18,Madagascar,Uganda,2.0,1.0,African Cup of Nations qualification,Mahajanga,Madagascar,False,2,1.0,1329.8229446910973,1622.473260774118,-292.6503160830207
2014-05-18,Libya,Rwanda,0.0,0.0,African Cup of Nations qualification,Radès,Tunisia,True,2,0.5,1618.3056540071918,1417.8353130871549,200.47034092003696
2014-05-18,Tanzania,Zimbabwe,1.0,0.0,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,2,1.0,1473.7703352486526,1498.9128338577648,-25.14249860911218
2014-05-18,Liberia,Lesotho,1.0,0.0,African Cup of Nations qualification,Monrovia,Liberia,False,2,1.0,1400.820986448294,1353.2746296575501,47.54635679074386
2014-05-18,Eswatini,Sierra Leone,1.0,1.0,African Cup of Nations qualification,Lobamba,Swaziland,False,2,0.5,1262.27322813123,1480.0957241770334,-217.8224960458033
2014-05-18,Central African Republic,Guinea-Bissau,0.0,0.0,African Cup of Nations qualification,Brazzaville,Congo,True,2,0.5,1402.2113264146178,1385.6596969136044,16.551629501013394
2014-05-18,Burundi,Botswana,0.0,0.0,African Cup of Nations qualification,Bujumbura,Burundi,False,2,0.5,1428.732773256709,1469.0433610434568,-40.310587786747874
2014-05-18,Belarus,Iran,0.0,0.0,Friendly,Kapfenberg,Austria,True,4,0.5,1495.4657692816456,1826.1644524782532,-330.6986831966076
2014-05-18,Kenya,Comoros,1.0,0.0,African Cup of Nations qualification,Nairobi,Kenya,False,2,1.0,1554.122585004202,1299.2768796056441,254.8457053985578
2014-05-19,Maldives,Myanmar,2.0,3.0,AFC Challenge Cup,Malé,Maldives,False,3,0.0,1406.402276572317,1368.7867044950017,37.61557207731539
2014-05-19,Palestine,Kyrgyzstan,1.0,0.0,AFC Challenge Cup,Malé,Maldives,True,3,1.0,1459.0842334024296,1367.7457584991605,91.33847490326912
2014-05-20,French Guiana,Suriname,0.0,0.0,Friendly,Cayenne,French Guiana,False,4,0.5,1483.6965617471003,1425.7444440064962,57.95211774060408
2014-05-20,Philippines,Afghanistan,0.0,0.0,AFC Challenge Cup,Addu City,Maldives,True,3,0.5,1436.4464929147257,1364.9778986922406,71.46859422248508
2014-05-20,Turkmenistan,Laos,5.0,1.0,AFC Challenge Cup,Addu City,Maldives,True,3,1.0,1517.5318625614607,1266.161364527249,251.37049803421178
2014-05-20,Palestine,Jordan,1.0,0.0,Palestine International Championship,Hebron,Palestine,False,0,1.0,1466.5142363772964,1686.9587414993734,-220.4445051220771
2014-05-21,Maldives,Kyrgyzstan,2.0,0.0,AFC Challenge Cup,Malé,Maldives,False,3,1.0,1395.3238238182262,1360.3157555242938,35.00806829393241
2014-05-21,Liechtenstein,Belarus,1.0,5.0,Friendly,Vaduz,Liechtenstein,False,4,0.0,1185.123381069573,1499.168815286635,-314.04543421706194
2014-05-21,Kosovo,Turkey,1.0,6.0,Friendly,Mitrovica,Kosovo,False,4,0.0,1511.222782062671,1637.7441221031331,-126.52134004046206
2014-05-21,Finland,Czech Republic,2.0,2.0,Friendly,Helsinki,Finland,False,4,0.5,1561.446145725654,1664.079962832297,-102.63381710664294
2014-05-21,Myanmar,Palestine,0.0,2.0,AFC Challenge Cup,Malé,Maldives,True,3,0.0,1379.8651572490926,1466.5142363772964,-86.64907912820377
2014-05-21,Burkina Faso,Senegal,1.0,1.0,Friendly,Ouagadougou,Burkina Faso,False,4,0.5,1609.8477634894728,1605.2293052188236,4.618458270649171
2014-05-22,Afghanistan,Turkmenistan,3.0,1.0,AFC Challenge Cup,Addu City,Maldives,True,3,1.0,1367.0063993927638,1524.6742228951682,-157.66782350240442
2014-05-22,Hungary,Denmark,2.0,2.0,Friendly,Debrecen,Hungary,False,4,0.5,1578.6287013364843,1669.9849106984007,-91.3562093619164
2014-05-22,Laos,Philippines,0.0,2.0,AFC Challenge Cup,Addu City,Maldives,True,3,0.0,1259.0190041935414,1434.4179922142025,-175.39898802066114
2014-05-22,Ukraine,Niger,2.0,1.0,Friendly,Kyiv,Ukraine,False,4,1.0,1719.9173947798627,1407.8854712115933,312.03192356826935
2014-05-23,Bulgaria,Canada,1.0,1.0,Friendly,Ritzing,Austria,True,4,0.5,1560.1820393352903,1544.3398531121254,15.842186223164845
2014-05-23,Kyrgyzstan,Myanmar,1.0,0.0,AFC Challenge Cup,Addu City,Maldives,True,3,1.0,1346.8220809461511,1368.5304207654167,-21.708339819265575
2014-05-23,Maldives,Palestine,0.0,0.0,AFC Challenge Cup,Malé,Maldives,False,3,0.5,1408.8174983963688,1477.8489728609723,-69.03147446460343
2014-05-23,Slovakia,Montenegro,2.0,0.0,Friendly,Senec,Slovakia,False,4,1.0,1535.824932055516,1516.196322337239,19.628609718276948
2014-05-24,Turkmenistan,Philippines,0.0,2.0,AFC Challenge Cup,Malé,Maldives,True,3,0.0,1503.2989039680392,1442.4292798957194,60.869624072319766
2014-05-24,Afghanistan,Laos,0.0,0.0,AFC Challenge Cup,Addu City,Maldives,True,3,0.5,1388.3817183198928,1251.0077165120244,137.37400180786835
2014-05-24,Moldova,Saudi Arabia,4.0,0.0,Friendly,Jerez de la Frontera,Spain,True,4,1.0,1378.7382903561352,1678.4023518955105,-299.6640615393753
2014-05-25,Republic of Ireland,Turkey,1.0,2.0,Friendly,Dublin,Republic of Ireland,False,4,0.0,1617.6120211747593,1644.2554123981424,-26.643391223383105
2014-05-25,Kosovo,Senegal,1.0,3.0,Friendly,Lancy,Switzerland,True,4,0.0,1504.7114917676618,1605.2957662615254,-100.58427449386363
2014-05-25,Mali,Guinea,1.0,2.0,Friendly,Colombes,France,True,4,0.0,1619.73398584963,1613.873743685455,5.860242164174906
2014-05-25,Thailand,Kuwait,1.0,1.0,Friendly,Bangkok,Thailand,False,4,0.5,1478.4686993920816,1629.6810771921482,-151.21237780006663
2014-05-26,Russia,Slovakia,1.0,0.0,Friendly,Saint Petersburg,Russia,False,4,1.0,1748.5799513538243,1542.9016646813616,205.67828667246272
2014-05-26,North Macedonia,Cameroon,0.0,2.0,Friendly,Kufstein,Austria,True,4,0.0,1429.1229961182794,1694.1787978125649,-265.0558016942855
2014-05-26,Jamaica,Serbia,1.0,2.0,Friendly,Harrison,United States,True,4,0.0,1601.0375221220775,1648.5241839487219,-47.48666182664442
2014-05-26,Montenegro,Iran,0.0,0.0,Friendly,Hartberg,Austria,True,4,0.5,1509.1195897113935,1822.4614064732639,-313.3418167618704
2014-05-26,Belgium,Luxembourg,5.0,1.0,Friendly,Genk,Belgium,False,4,1.0,1702.8880641050703,1200.6086138501548,502.27945025491545
2014-05-26,Australia,South Africa,1.0,1.0,Friendly,Sydney,Australia,False,4,0.5,1789.3377059893173,1670.5750212614453,118.76268472787206
2014-05-26,Estonia,Gibraltar,1.0,1.0,Friendly,Tallinn,Estonia,False,4,0.5,1422.0387758220531,1490.8573030144728,-68.81852719241965
2014-05-27,Tanzania,Malawi,1.0,0.0,Friendly,Dar es Salaam,Tanzania,False,4,1.0,1489.8539332918415,1480.3384672696843,9.51546602215717
2014-05-27,Armenia,United Arab Emirates,4.0,3.0,Friendly,Carouge,Switzerland,True,4,1.0,1491.4684950247274,1710.2214743688864,-218.75297934415903
2014-05-27,France,Norway,4.0,0.0,Friendly,Saint-Denis,France,False,4,1.0,1779.906621577561,1553.2917090699214,226.6149125076397
2014-05-27,Japan,Cyprus,1.0,0.0,Friendly,Saitama,Japan,False,4,1.0,1782.9303613040302,1342.6111089757383,440.3192523282919
2014-05-27,Maldives,Philippines,2.0,3.0,AFC Challenge Cup,Malé,Maldives,False,3,0.0,1410.778644793061,1460.0306714660342,-49.252026672973216
2014-05-27,Moldova,Canada,1.0,1.0,Friendly,Mauer,Austria,True,4,0.5,1394.6527726612132,1544.5676826247736,-149.91490996356038
2014-05-27,Palestine,Afghanistan,2.0,0.0,AFC Challenge Cup,Malé,Maldives,True,3,1.0,1475.8878264642801,1384.6217068499893,91.2661196142908
2014-05-27,Suriname,French Guiana,1.0,0.0,Friendly,Paramaribo,Suriname,False,4,1.0,1426.5707926119212,1482.8702131416753,-56.299420529754116
2014-05-27,Uzbekistan,Oman,0.0,1.0,Friendly,Olmaliq,Uzbekistan,False,4,0.0,1738.1697421577296,1685.0104248638663,53.159317293863296
2014-05-28,Nigeria,Scotland,2.0,2.0,Friendly,London,England,True,4,0.5,1763.1882587192715,1580.9052340400603,182.28302467921117
2014-05-28,South Korea,Tunisia,0.0,1.0,Friendly,Seoul,South Korea,False,4,0.0,1770.504617288495,1647.5284292823983,122.97618800609666
2014-05-28,Denmark,Sweden,1.0,0.0,Friendly,Copenhagen,Denmark,False,4,1.0,1668.699673826531,1724.6402667099899,-55.940592883458976
2014-05-28,Angola,Morocco,2.0,0.0,Friendly,Faro,Portugal,True,4,1.0,1549.8979931302672,1597.460936802298,-47.56294367203077
2014-05-29,Cameroon,Paraguay,1.0,2.0,Friendly,Kufstein,Austria,True,4,0.0,1696.8579687729705,1594.2816743023154,102.57629447065506
2014-05-29,Finland,Lithuania,0.0,1.0,Baltic Cup,Ventspils,Latvia,True,3,0.0,1562.8816503060318,1405.2455542646876,157.63609604134422
2014-05-29,Georgia,Saudi Arabia,2.0,0.0,Friendly,Jerez de la Frontera,Spain,True,4,1.0,1403.745001996257,1662.4878695904324,-258.7428675941753
2014-05-29,Latvia,Estonia,0.0,0.0,Baltic Cup,Liepāja,Latvia,False,3,0.5,1400.309305421405,1423.016401974742,-22.707096553336896
2014-05-29,Maldives,Afghanistan,1.0,1.0,AFC Challenge Cup,Malé,Maldives,False,3,0.5,1402.186812060255,1373.4737847279396,28.713027332315505
2014-05-29,Uzbekistan,Oman,0.0,1.0,Friendly,Tashkent,Uzbekistan,False,4,0.0,1732.4106325658915,1690.7695344557044,41.64109811018716
2014-05-29,Franconia,Raetia,4.0,2.0,Friendly,Lohr am Main,Germany,False,4,1.0,1500.0,1479.1078661108859,20.89213388911412
2014-05-30,Uruguay,Northern Ireland,1.0,0.0,Friendly,Montevideo,Uruguay,False,4,1.0,1798.3955545232657,1386.418856549642,411.9766979736237
2014-05-30,Switzerland,Jamaica,1.0,0.0,Friendly,Lucerne,Switzerland,False,4,1.0,1736.9638850103981,1596.7166862750653,140.24719873533286
2014-05-30,Spain,Bolivia,2.0,0.0,Friendly,Seville,Spain,False,4,1.0,1992.0930258917688,1489.1311818544218,502.96184403734696
2014-05-30,South Sudan,Mozambique,0.0,0.0,African Cup of Nations qualification,Khartoum,Sudan,True,2,0.5,1394.467996894534,1504.019378417839,-109.55138152330505
2014-05-30,Palestine,Philippines,1.0,0.0,AFC Challenge Cup,Malé,Maldives,True,3,1.0,1487.0357485863299,1468.62250419884,18.41324438748984
2014-05-30,New Zealand,South Africa,0.0,0.0,Friendly,Auckland,New Zealand,False,4,0.5,1641.5299674288735,1672.2205564002797,-30.690588971406214
2014-05-30,Montserrat,United States Virgin Islands,1.0,0.0,CFU Caribbean Cup qualification,Lookout,Montserrat,False,3,1.0,1266.8186158464403,1186.4184201277408,80.40019571869948
2014-05-30,North Macedonia,Qatar,0.0,0.0,Friendly,Rieti,Italy,True,4,0.5,1426.4438251578738,1678.1310203257747,-251.68719516790088
2014-05-30,French Guiana,British Virgin Islands,6.0,0.0,CFU Caribbean Cup qualification,Oranjestad,Aruba,True,3,1.0,1477.067017143853,1204.194197314028,272.87281982982495
2014-05-30,England,Peru,3.0,0.0,Friendly,London,England,False,4,1.0,1837.2680753970824,1583.9560753516184,253.31200004546395
2014-05-30,Comoros,Kenya,1.0,1.0,African Cup of Nations qualification,Mitsamiouli,Comoros,False,2,0.5,1293.654953577,1559.744511032846,-266.08955745584603
2014-05-30,Bosnia and Herzegovina,Ivory Coast,2.0,1.0,Friendly,St. Louis,United States,True,4,1.0,1664.553325474358,1827.7131951673573,-163.15986969299934
2014-05-30,Austria,Iceland,1.0,1.0,Friendly,Innsbruck,Austria,False,4,0.5,1580.7261839949495,1447.337278330053,133.38890566489636
2014-05-30,Aruba,Turks and Caicos Islands,1.0,0.0,CFU Caribbean Cup qualification,Oranjestad,Aruba,False,3,1.0,1296.62575268795,1329.274948014287,-32.64919532633712
2014-05-30,Angola,Iran,1.0,1.0,Friendly,Hartberg,Austria,True,4,0.5,1558.4183556054313,1818.8753699445342,-260.4570143391029
2014-05-31,Uganda,Madagascar,1.0,0.0,African Cup of Nations qualification,Kampala,Uganda,False,2,1.0,1597.1677588516452,1355.12844661357,242.03931223807513
2014-05-31,Sierra Leone,Eswatini,1.0,0.0,African Cup of Nations qualification,Freetown,Sierra Leone,False,2,1.0,1471.756563933398,1270.6123883748655,201.14417555853242
2014-05-31,Rwanda,Libya,3.0,0.0,African Cup of Nations qualification,Kigali,Rwanda,False,2,1.0,1425.6425365819211,1610.4984305124256,-184.8558939305044
2014-05-31,Portugal,Greece,0.0,0.0,Friendly,Oeiras,Portugal,False,4,0.5,1841.7178174446942,1716.0896967033923,125.62812074130193
2014-05-31,Norway,Russia,1.0,1.0,Friendly,Oslo,Norway,False,4,0.5,1549.29029785023,1750.9233258085399,-201.63302795830987
2014-05-31,Netherlands,Ghana,1.0,0.0,Friendly,Rotterdam,Netherlands,False,4,1.0,1885.7061158808383,1756.959421498011,128.7466943828274
2014-05-31,Mexico,Ecuador,3.0,1.0,Friendly,Arlington,United States,True,4,1.0,1805.8730840221428,1705.4768989311542,100.39618509098864
2014-05-31,Latvia,Lithuania,1.0,0.0,Baltic Cup,Liepāja,Latvia,False,3,1.0,1400.9619392318918,1419.4950186253982,-18.53307939350634
2014-05-31,Albania,Romania,0.0,1.0,Friendly,Yverdon-les-Bains,Switzerland,True,4,0.0,1434.5516511162414,1630.3201548103057,-195.7685036940643
2014-05-31,Guinea-Bissau,Central African Republic,3.0,1.0,African Cup of Nations qualification,Bissau,Guinea-Bissau,False,2,1.0,1386.3737481000837,1401.4972752281385,-15.123527128054775
2014-05-31,Finland,Estonia,2.0,0.0,Baltic Cup,Ventspils,Latvia,True,3,1.0,1548.6321859453212,1422.3637681642551,126.26841778106609
2014-05-31,Croatia,Mali,2.0,1.0,Friendly,Osijek,Croatia,False,4,1.0,1710.0509505901314,1614.6496581825033,95.40129240762803
2014-05-31,Colombia,Senegal,2.0,2.0,Friendly,Buenos Aires,Argentina,True,4,0.5,1762.3575756908485,1610.683173914005,151.67440177684352
2014-05-31,Chad,Malawi,3.0,1.0,African Cup of Nations qualification,N'Djamena,Chad,False,2,1.0,1343.4864875721653,1475.4753716051973,-131.98888403303204
2014-05-31,Armenia,Algeria,1.0,3.0,Friendly,Sion,Switzerland,True,4,0.0,1499.257453336674,1653.7979470825026,-154.5404937458286
2014-05-31,Italy,Republic of Ireland,0.0,0.0,Friendly,London,England,True,4,0.5,1827.0546911570116,1612.9947005470485,214.05999060996305
2014-06-01,Turks and Caicos Islands,French Guiana,0.0,6.0,CFU Caribbean Cup qualification,Oranjestad,Aruba,True,3,0.0,1318.33798503211,1484.3814757744397,-166.0434907423296
2014-06-01,Darfur,Padania,0.0,20.0,CONIFA World Football Cup,Östersund,Sweden,True,0,0.0,1500.0,1492.6065405183929,7.393459481607124
2014-06-01,Abkhazia,Occitania,1.0,1.0,CONIFA World Football Cup,Östersund,Sweden,True,0,0.5,1500.2203180112936,1552.0048989252282,-51.78458091393463
2014-06-01,Iraqi Kurdistan,Arameans Suryoye,1.0,2.0,CONIFA World Football Cup,Östersund,Sweden,True,0,0.0,1500.0,1500.0,0.0
2014-06-01,Zimbabwe,Tanzania,2.0,2.0,African Cup of Nations qualification,Harare,Zimbabwe,False,2,0.5,1482.829235814576,1494.7170289563285,-11.887793141752582
2014-06-01,United States Virgin Islands,Bonaire,1.0,2.0,CFU Caribbean Cup qualification,Lookout,Montserrat,True,3,0.0,1178.6920824895458,1500.0,-321.3079175104542
2014-06-01,Ellan Vannin,Artsakh,3.0,2.0,CONIFA World Football Cup,Östersund,Sweden,True,0,1.0,1512.3826701988778,1508.75,3.632670198877804
2014-06-01,United States,Turkey,2.0,1.0,Friendly,Harrison,United States,False,4,1.0,1870.1820276189942,1648.8727330258532,221.30929459314098
2014-06-01,Sweden,Belgium,0.0,2.0,Friendly,Solna,Sweden,False,4,0.0,1718.8421022347204,1703.8739893058407,14.968112928879691
2014-06-01,France,Paraguay,1.0,1.0,Friendly,Nice,France,False,4,0.5,1783.9080327972524,1600.7164192637586,183.19161353349386
2014-06-01,Honduras,Israel,2.0,4.0,Friendly,Houston,United States,True,4,0.0,1694.7713270991499,1553.9130159033555,140.85831119579439
2014-06-01,Germany,Cameroon,2.0,2.0,Friendly,Mönchengladbach,Germany,False,4,0.5,1968.5636310507653,1690.4232238115274,278.1404072392379
2014-06-01,Equatorial Guinea,Mauritania,3.0,0.0,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,2,1.0,1381.7197093243012,1410.5018992199662,-28.782189895664942
2014-06-01,Congo,Namibia,3.0,0.0,African Cup of Nations qualification,Pointe-Noire,Congo,False,2,1.0,1491.9902416926352,1432.1981074511418,59.792134241493386
2014-06-01,Botswana,Burundi,1.0,0.0,African Cup of Nations qualification,Lobatse,Botswana,False,2,1.0,1467.3107804133306,1430.4653538868351,36.84542652649543
2014-06-01,Benin,São Tomé and Príncipe,2.0,0.0,African Cup of Nations qualification,Porto-Novo,Benin,False,2,1.0,1509.6668818858682,1371.5219000649108,138.14498182095736
2014-06-01,Aruba,British Virgin Islands,7.0,0.0,CFU Caribbean Cup qualification,Oranjestad,Aruba,False,3,1.0,1307.5627156701269,1196.8797386834415,110.68297698668539
2014-06-01,Lesotho,Liberia,2.0,0.0,African Cup of Nations qualification,Maseru,Lesotho,False,2,1.0,1340.3146517447299,1413.7809643611142,-73.46631261638436
2014-06-02,Ellan Vannin,County of Nice,4.0,2.0,CONIFA World Football Cup,Östersund,Sweden,True,0,1.0,1512.3826701988778,1500.0,12.382670198877804
2014-06-02,Darfur,South Ossetia,0.0,19.0,CONIFA World Football Cup,Östersund,Sweden,True,0,0.0,1500.0,1491.0296819887064,8.970318011293557
2014-06-02,Costa Rica,Japan,1.0,3.0,Friendly,Tampa,United States,True,4,0.0,1725.6199127337384,1783.6649849981552,-58.04507226441683
2014-06-02,Tamil Eelam,Arameans Suryoye,0.0,2.0,CONIFA World Football Cup,Östersund,Sweden,True,0,0.0,1500.0,1500.0,0.0
2014-06-02,Sápmi,Abkhazia,1.0,2.0,CONIFA World Football Cup,Östersund,Sweden,False,0,0.0,1495.5369650932885,1500.2203180112936,-4.683352918005085
2014-06-03,Switzerland,Peru,2.0,0.0,Friendly,Lucerne,Switzerland,False,4,1.0,1740.048487242809,1580.6530259389795,159.3954613038295
2014-06-03,South Ossetia,Padania,1.0,3.0,CONIFA World Football Cup,Östersund,Sweden,True,0,0.0,1491.0296819887064,1492.6065405183929,-1.576858529686433
2014-06-03,Sápmi,Occitania,0.0,1.0,CONIFA World Football Cup,Östersund,Sweden,False,0,0.0,1495.5369650932885,1552.0048989252282,-56.46793383193972
2014-06-03,Tamil Eelam,Iraqi Kurdistan,0.0,9.0,CONIFA World Football Cup,Östersund,Sweden,True,0,0.0,1500.0,1500.0,0.0
2014-06-03,Mexico,Bosnia and Herzegovina,0.0,1.0,Friendly,Chicago,United States,True,4,0.0,1811.2642303290017,1671.7427537108604,139.52147661814138
2014-06-03,Artsakh,County of Nice,0.0,1.0,CONIFA World Football Cup,Östersund,Sweden,True,0,0.0,1508.75,1500.0,8.75
2014-06-03,Georgia,United Arab Emirates,0.0,1.0,Friendly,Meyrin,Switzerland,True,4,0.0,1415.984923343762,1702.43251605694,-286.447592713178
2014-06-03,Czech Republic,Austria,1.0,2.0,Friendly,Olomouc,Czech Republic,False,4,0.0,1662.6444582519193,1578.8956315308103,83.74882672110903
2014-06-03,British Virgin Islands,Turks and Caicos Islands,0.0,2.0,CFU Caribbean Cup qualification,Oranjestad,Aruba,True,3,0.0,1181.314563500068,1306.535087102233,-125.22052360216503
2014-06-03,Brazil,Panama,4.0,0.0,Friendly,Goiânia,Brazil,False,4,1.0,2051.105462995313,1709.5225897787013,341.58287321661146
2014-06-03,Aruba,French Guiana,0.0,2.0,CFU Caribbean Cup qualification,Oranjestad,Aruba,False,3,0.0,1323.1278908535003,1496.1843737043166,-173.05648285081634
2014-06-03,Greece,Nigeria,0.0,0.0,Friendly,Chester,United States,True,4,0.5,1717.8227515151216,1760.7818436995287,-42.959092184407154
2014-06-04,Ellan Vannin,Iraqi Kurdistan,1.0,1.0,CONIFA World Football Cup,Östersund,Sweden,True,0,0.5,1512.3826701988778,1500.0,12.382670198877804
2014-06-04,Arameans Suryoye,Occitania,0.0,0.0,CONIFA World Football Cup,Östersund,Sweden,True,0,0.5,1500.0,1552.0048989252282,-52.00489892522819
2014-06-04,Abkhazia,South Ossetia,0.0,0.0,CONIFA World Football Cup,Östersund,Sweden,True,0,0.5,1500.2203180112936,1491.0296819887064,9.190636022587114
2014-06-04,Padania,County of Nice,1.0,2.0,CONIFA World Football Cup,Östersund,Sweden,True,0,0.0,1492.6065405183929,1500.0,-7.393459481607124
2014-06-04,Uruguay,Slovenia,2.0,0.0,Friendly,Montevideo,Uruguay,False,4,1.0,1799.249251675114,1571.6020720214603,227.64717965365367
2014-06-04,Netherlands,Wales,2.0,0.0,Friendly,Amsterdam,Netherlands,False,4,1.0,1888.9336965450461,1505.7589839096688,383.1747126353773
2014-06-04,Jamaica,Egypt,2.0,2.0,Friendly,London,England,True,4,0.5,1593.6320840426545,1770.839080298698,-177.20699625604357
2014-06-04,Romania,Algeria,1.0,2.0,Friendly,Lancy,Switzerland,True,4,0.0,1632.7674282741903,1658.1658123752834,-25.398384101093143
2014-06-04,Iceland,Estonia,1.0,0.0,Friendly,Reykjavík,Iceland,False,4,1.0,1449.1678307941922,1412.5872397820622,36.58059101213007
2014-06-04,Hungary,Albania,1.0,0.0,Friendly,Budapest,Hungary,False,4,1.0,1579.913938208354,1432.1043776523568,147.80956055599722
2014-06-04,Gibraltar,Malta,1.0,0.0,Friendly,Faro,Portugal,True,4,1.0,1489.879676861784,1191.9426256163079,297.93705124547614
2014-06-04,El Salvador,Ivory Coast,1.0,2.0,Friendly,Frisco,United States,True,4,0.0,1574.7309782176126,1820.523766930855,-245.79278871324232
2014-06-04,Ecuador,England,2.0,2.0,Friendly,Miami Gardens,United States,True,4,0.5,1700.0857526242953,1840.5711248097214,-140.48537218542606
2014-06-04,Argentina,Trinidad and Tobago,3.0,0.0,Friendly,Buenos Aires,Argentina,False,4,1.0,1872.5318923720606,1577.6574015119293,294.87449086013135
2014-06-04,Italy,Luxembourg,1.0,1.0,Friendly,Perugia,Italy,False,4,0.5,1824.3126076457293,1199.6226886493844,624.6899189963449
2014-06-05,Occitania,Iraqi Kurdistan,2.0,2.0,CONIFA World Football Cup,Östersund,Sweden,True,0,0.5,1552.0048989252282,1500.0,52.00489892522819
2014-06-05,Padania,Abkhazia,3.0,3.0,CONIFA World Football Cup,Östersund,Sweden,True,0,0.5,1492.6065405183929,1500.2203180112936,-7.613777492900681
2014-06-05,Darfur,Artsakh,0.0,12.0,CONIFA World Football Cup,Östersund,Sweden,True,0,0.0,1500.0,1508.75,-8.75
2014-06-05,Sápmi,Tamil Eelam,4.0,2.0,CONIFA World Football Cup,Östersund,Sweden,False,0,1.0,1495.5369650932885,1500.0,-4.463034906711528
2014-06-06,Mexico,Portugal,0.0,1.0,Friendly,Foxborough,United States,True,4,0.0,1804.357751011967,1839.984762632965,-35.62701162099802
2014-06-06,Arameans Suryoye,Ellan Vannin,1.0,4.0,CONIFA World Football Cup,Östersund,Sweden,True,0,0.0,1500.0,1512.3826701988778,-12.382670198877804
2014-06-06,County of Nice,South Ossetia,3.0,0.0,CONIFA World Football Cup,Östersund,Sweden,True,0,1.0,1500.0,1491.0296819887064,8.970318011293557
